STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT05,WT06,WT08
USW00024131,"BOISE AIR TERMINAL, ID US",7/28/2018,7.16,,0,0,0,84,98,67,320,320,18.1,23.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",7/29/2018,5.14,,0,0,0,83,98,63,320,300,15,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",7/30/2018,6.26,,0,0,0,85,100,70,140,140,15,18.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",7/31/2018,6.71,,0,0,0,87,98,76,180,190,18.1,23,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/1/2018,6.93,,0,0,0,86,100,71,150,240,12.1,17,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/2/2018,6.04,,0,0,0,82,96,66,340,340,15,21.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/3/2018,8.5,,0,0,0,77,88,61,320,310,18.1,30,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/4/2018,6.49,,0,0,0,73,87,56,330,330,17,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/5/2018,6.71,,0,0,0,74,90,60,310,310,18.1,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/6/2018,6.49,,0,0,0,78,93,63,320,300,16.1,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/7/2018,6.49,,0,0,0,79,96,62,290,280,17,23,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/8/2018,6.49,,0,0,0,84,102,67,290,280,13,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/9/2018,5.59,,0,0,0,87,106,69,330,330,14.1,18.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/10/2018,6.93,,0,0,0,91,110,75,120,130,17,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/11/2018,5.59,,0,0,0,88,104,71,290,300,18.1,23,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/12/2018,9.4,,0,0,0,78,88,63,320,330,16.1,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/13/2018,6.93,,0,0,0,74,94,57,310,300,18.1,29.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/14/2018,5.37,,0,0,0,76,95,59,320,280,16.1,21.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/15/2018,6.71,,0,0,0,80,98,63,260,250,13,18.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/16/2018,6.71,,0,0,0,83,99,71,210,200,23,33.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/17/2018,6.93,,0,0,0,83,94,72,90,80,21.9,27.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/18/2018,6.49,,0,0,0,77,91,60,280,300,16.1,21.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/19/2018,9.4,,0,0,0,79,97,65,160,160,21,28,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/20/2018,9.17,,0,0,0,78,90,62,310,310,31.1,42.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/21/2018,5.59,,0,0,0,69,81,55,310,300,15,21,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/22/2018,4.7,,0,0,0,71,86,59,140,150,12.1,15,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/23/2018,5.37,,0,0,0,74,89,59,130,350,13,18.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/24/2018,6.71,,0,0,0,73,84,59,320,330,16.1,25.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/25/2018,6.26,,0,0,0,69,86,52,330,330,21.9,30,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",8/26/2018,7.83,,0,0,0,70,74,56,320,330,17,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/27/2018,9.17,,0.01,0,0,64,73,52,350,360,23.9,33.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/28/2018,4.92,,0,0,0,61,78,46,300,310,12.1,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/29/2018,5.82,,0,0,0,68,88,54,150,160,15,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/30/2018,8.72,,0,0,0,76,87,62,350,350,16.1,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",8/31/2018,8.05,,0,0,0,71,80,58,310,300,19.9,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/1/2018,7.16,,0,0,0,66,82,52,310,320,15,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/2/2018,6.26,,0,0,0,69,85,54,330,330,15,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/3/2018,6.93,,0,0,0,71,89,55,340,330,16.1,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/4/2018,5.37,,0,0,0,71,88,54,310,320,14.1,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/5/2018,6.26,,0,0,0,75,96,56,150,160,15,21.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",9/6/2018,8.05,,0,0,0,79,95,65,150,130,18.1,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/7/2018,4.25,,0,0,0,79,90,61,100,310,13,14.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/8/2018,8.28,,0,0,0,76,85,63,330,320,17,28,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/9/2018,5.59,,0,0,0,69,84,52,340,310,13,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/10/2018,6.93,,0,0,0,70,83,53,360,330,16.1,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/11/2018,8.28,,0,0,0,64,73,51,350,330,18.1,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/12/2018,7.83,,0,0,0,60,71,48,300,290,19.9,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/13/2018,6.26,,0,0,0,62,73,53,260,280,16.1,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/14/2018,6.49,,0,0,0,64,83,49,200,160,16.1,23,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",9/15/2018,6.93,,0,0,0,66,77,58,330,230,15,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/16/2018,6.93,,0,0,0,64,76,50,120,120,15,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/17/2018,4.47,,0,0,0,61,78,47,300,300,13,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/18/2018,4.47,,0,0,0,60,79,44,310,320,17,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/19/2018,5.82,,0,0,0,61,74,45,330,280,21,25.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",9/20/2018,6.93,,0,0,0,59,73,44,350,340,16.1,21,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",9/21/2018,5.82,,0,0,0,62,83,49,110,120,17,19.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",9/22/2018,6.49,,0,0,0,70,83,55,120,120,16.1,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/23/2018,8.5,,0,0,0,63,70,48,340,300,21,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/24/2018,8.28,,0,0,0,54,69,38,310,300,19.9,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/25/2018,4.7,,0,0,0,56,69,41,300,260,12.1,15,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",9/26/2018,6.26,,0,0,0,58,75,44,320,350,13,17,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",9/27/2018,5.14,,0,0,0,63,82,48,160,350,10.1,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/28/2018,5.59,,0,0,0,66,80,52,140,140,12.1,14.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",9/29/2018,3.8,,0,0,0,65,81,52,340,340,10.1,13,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",9/30/2018,6.26,,0,0,0,65,72,55,320,300,16.1,23,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/1/2018,8.05,,0,0,0,60,71,51,140,130,16.1,19.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/2/2018,4.92,,0,0,0,64,75,57,350,360,12.1,15,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/3/2018,5.82,,0.01,0,0,64,73,53,320,320,15,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/4/2018,6.71,,0.33,0,0,57,60,43,330,340,23,31.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/5/2018,4.47,,0.01,0,0,48,62,39,140,140,10.1,13,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/6/2018,8.5,,0.08,0,0,52,58,46,310,310,21.9,25.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/7/2018,12.08,,0,0,0,50,62,39,310,310,23,30,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/8/2018,4.92,,0,0,0,49,61,36,310,310,14.1,21,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/9/2018,9.17,,0.95,0,0,51,54,43,300,300,17,23,1,,1,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/10/2018,3.36,,0,0,0,46,54,38,280,280,10.1,19,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/11/2018,4.92,,0,0,0,47,58,36,300,280,16.1,21.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/12/2018,4.92,,0,0,0,48,63,38,130,330,12.1,15,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/13/2018,12.75,,0,0,0,49,60,36,310,320,30,40,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/14/2018,5.37,,0,0,0,44,54,28,120,140,17,23,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/15/2018,6.04,,0,0,0,43,57,32,300,250,14.1,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/16/2018,5.37,,0,0,0,48,63,38,140,130,13,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/17/2018,3.8,,0,0,0,50,65,37,130,150,10.1,14.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/18/2018,5.82,,0,0,0,52,67,42,120,130,14.1,18.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/19/2018,5.37,,0,0,0,55,69,41,140,120,13,16.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/20/2018,5.14,,0,0,0,56,72,43,140,140,13,17,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/21/2018,3.58,,0,0,0,55,69,44,130,130,13,17,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/22/2018,6.04,,0,0,0,57,73,47,350,150,14.1,19,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/23/2018,8.5,,0,0,0,61,69,50,120,120,17,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/24/2018,6.93,,0,0,0,58,67,48,300,290,21.9,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/25/2018,3.8,,0,0,0,54,64,41,140,140,12.1,15,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/26/2018,4.92,,0.01,0,0,59,71,51,340,320,14.1,19.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/27/2018,4.7,,0,0,0,56,67,44,150,130,13,17,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/28/2018,8.5,,0,0,0,58,67,49,330,330,21,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/29/2018,5.82,,0.01,0,0,51,57,40,330,330,19.9,25.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",10/30/2018,5.59,,0,0,0,43,54,32,300,320,15,19.9,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",10/31/2018,5.82,,0.01,0,0,43,49,37,80,300,10.1,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/1/2018,2.68,,0,0,0,48,60,42,120,90,8.1,10.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/2/2018,7.38,,0.02,0,0,51,60,43,350,350,17,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/3/2018,5.82,,0,0,0,46,55,34,150,340,13,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/4/2018,7.83,,0.01,0,0,51,60,42,330,350,17,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/5/2018,4.03,,0,0,0,44,53,31,310,320,15,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/6/2018,5.59,,0,0,0,42,52,34,330,330,16.1,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/7/2018,6.26,,0,0,0,38,49,30,320,310,16.1,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/8/2018,5.37,,0,0,0,35,46,21,300,300,19.9,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/9/2018,6.71,,0,0,0,35,49,25,120,130,14.1,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/10/2018,9.17,,0,0,0,37,51,26,330,330,29.1,36.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/11/2018,6.26,,0,0,0,33,44,20,320,300,16.1,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/12/2018,6.49,,0,0,0,34,47,26,120,170,13,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/13/2018,2.91,,0,0,0,35,50,25,140,130,10.1,12.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/14/2018,3.58,,0,0,0,36,48,25,150,140,12.1,14.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/15/2018,2.91,,0,0,0,37,53,28,150,160,8.9,12.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",11/16/2018,4.7,,0,0,0,39,53,28,320,320,15,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/17/2018,3.8,,0,0,0,41,49,29,130,130,10.1,12.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/18/2018,4.92,,0,0,0,36,48,25,140,140,12.1,14.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/19/2018,4.7,,0,0,0,34,46,24,130,140,12.1,14.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/20/2018,4.03,,0,0,0,34,47,25,130,130,13,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/21/2018,4.03,,0,0,0,33,43,24,120,130,12.1,15,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/22/2018,10.07,,0.07,0,0,42,56,33,290,290,33.1,50.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/23/2018,10.74,,0.18,0,0,41,45,33,320,280,25.9,36.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/24/2018,8.5,,0.02,0,0,40,45,29,320,350,19.9,27.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/25/2018,6.26,,0,0,0,35,46,27,130,120,14.1,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/26/2018,4.25,,0,0,0,34,44,26,140,140,13,15,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/27/2018,10.07,,0.13,0,0,40,47,34,140,130,19.9,27.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/28/2018,2.68,,0.01,0,0,40,48,33,270,270,14.1,17,1,1,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",11/29/2018,4.03,,0,0,0,36,40,30,360,20,10.1,13,1,1,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",11/30/2018,5.59,,0.36,0,0,38,42,33,300,290,23.9,30,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/1/2018,9.17,,0.3,0.4,0,36,40,32,130,120,19.9,25.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/2/2018,5.37,,0.39,3.4,1.2,33,34,28,280,310,14.1,21,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/3/2018,2.24,,0,0,3.1,30,38,22,130,130,8.9,12.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/4/2018,6.04,,0,0,2,25,32,17,150,170,15,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/5/2018,5.82,,0,0,2,20,27,13,140,130,14.1,17,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",12/6/2018,5.37,,0,0,2,18,27,11,140,140,14.1,17,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",12/7/2018,3.36,,0,0,2,21,29,14,120,110,12.1,13,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/8/2018,1.12,,0,0,2,23,30,17,140,250,6.9,8.9,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",12/9/2018,12.53,,0,0,2,30,37,28,150,160,21,27.1,,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",12/10/2018,3.8,,0,0,1.2,31,34,25,180,170,12.1,15,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/11/2018,8.5,,0,0,1.2,32,39,30,130,120,19.9,29.1,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",12/12/2018,9.17,,0.06,0.1,1.2,37,41,28,120,130,25.1,32,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/13/2018,10.74,,0,0,1.2,32,38,26,120,120,16.1,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/14/2018,15.43,,0.01,0,0,32,44,26,130,120,32,42.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/15/2018,9.84,,0,0,0,37,42,32,140,150,18.1,25.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/16/2018,10.07,,0,0,0,39,49,32,220,210,31.1,44.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/17/2018,6.49,,0.14,0,0,42,50,37,120,130,15,19,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/18/2018,7.83,,0.15,0,0,41,45,38,110,120,23.9,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/19/2018,4.25,,0,0,0,42,50,34,140,140,17,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/20/2018,9.4,,0,0,0,40,51,31,140,130,23,30,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/21/2018,7.38,,0.01,0,0,40,41,29,310,300,23,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/22/2018,5.37,,0,0,0,30,38,22,130,120,14.1,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/23/2018,9.62,,0.05,0,0,34,38,32,130,130,21.9,30,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",12/24/2018,6.04,,0.14,0,0,38,44,35,110,110,15,18.1,1,1,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/25/2018,9.4,,0,0,0,36,44,28,320,300,23.9,31.1,1,1,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/26/2018,4.03,,0.03,0.3,0,30,39,22,300,300,10.1,12.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/27/2018,10.51,,0.01,0.2,0,32,37,27,320,320,19.9,27.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/28/2018,7.61,,0,0,0,28,34,23,320,300,18.1,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/29/2018,6.93,,0.03,0.3,0,30,36,28,140,150,14.1,19,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",12/30/2018,10.74,,0.08,0.2,0,35,41,30,320,320,23.9,32,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",12/31/2018,10.74,,0,0,0,31,37,19,320,320,18.1,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/1/2019,6.26,,0,0,0,23,30,14,140,150,14.1,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/2/2019,9.17,,0,0,0,24,32,18,140,140,14.1,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/3/2019,5.14,,0,0,0,26,38,18,170,180,16.1,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/4/2019,3.58,,0,0,0,31,38,23,160,170,13,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/5/2019,6.71,,0,0,0,29,46,23,110,120,25.9,36,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/6/2019,10.07,,0,0,0,42,47,35,120,130,23,31.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/7/2019,6.49,,0.02,0.1,0,37,41,29,310,310,25.1,31.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/8/2019,10.74,,0,0,0,33,46,27,150,150,18.1,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/9/2019,11.18,,0,0,0,41,50,36,150,140,23,31.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/10/2019,5.82,,0.01,0,0,44,52,33,110,140,14.1,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/11/2019,7.61,,0,0,0,38,48,27,170,180,18.1,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/12/2019,6.26,,0,0,0,33,42,24,170,170,17,23,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/13/2019,4.92,,0,0,0,29,37,22,160,150,12.1,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/14/2019,4.47,,0,0,0,26,36,19,150,160,14.1,17,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/15/2019,1.79,,0.07,0.8,0,28,39,24,130,280,8.1,13,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",1/16/2019,5.82,,0.1,0.4,0,32,45,23,100,90,25.9,35.1,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",1/17/2019,12.75,,0.01,0,0,45,52,39,140,140,23.9,32,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/18/2019,6.93,,0.05,0,0,42,45,37,140,140,19.9,25.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/19/2019,12.08,,0.75,0,0,40,44,35,120,120,23,29.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/20/2019,6.71,,0.06,0,0,43,54,36,150,140,21,28,1,1,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/21/2019,15.66,,0,0,0,38,42,28,320,330,32,42.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/22/2019,4.92,,0,0,0,31,39,23,300,290,14.1,18.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/23/2019,6.71,,0.01,0.2,0,35,43,30,120,110,16.1,19.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/24/2019,4.7,,0,0,0,36,47,29,330,330,15,23,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/25/2019,5.14,,0,0,0,36,47,27,330,320,16.1,21.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/26/2019,3.36,,0,0,0,35,51,25,300,300,15,19,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/27/2019,6.49,,0,0,0,39,49,31,150,150,16.1,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/28/2019,6.04,,0,0,0,35,45,24,150,180,18.1,25.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/29/2019,4.25,,0,0,0,32,43,23,130,140,12.1,15,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/30/2019,3.58,,0,0,0,31,43,22,140,130,13,16.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",1/31/2019,5.37,,0,0,0,33,48,26,140,150,15,19,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/1/2019,4.03,,0,0,0,36,57,26,150,150,18.1,23.9,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/2/2019,6.26,,0.48,0,0,41,50,36,110,280,18.1,21,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/3/2019,7.61,,0.44,0,0,43,50,39,130,130,18.1,28,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/4/2019,12.08,,0.11,0,0,43,47,34,130,120,25.9,36,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/5/2019,8.5,,0.13,1.3,1.2,34,38,28,350,330,16.1,21.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/6/2019,12.75,,0,0,0,29,33,20,310,290,23,30,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",2/7/2019,4.47,,0,0,0,22,32,13,140,150,14.1,21,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/8/2019,10.74,,0,0.2,0,25,35,19,140,140,18.1,23.9,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",2/9/2019,17,,0.01,0.2,0,31,37,29,130,130,29.1,40.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/10/2019,6.93,,0.06,0.8,1.2,33,38,28,110,110,21.9,27.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/11/2019,14.32,,0.01,0.1,0,29,35,25,130,130,23,32,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",2/12/2019,12.3,,0,0,0,34,41,29,140,150,21.9,28,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/13/2019,12.08,,0.54,0,0,37,37,35,140,120,23,31.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/14/2019,14.76,,0.4,0,0,41,53,36,150,150,29.1,38.9,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",2/15/2019,7.61,,0,0,0,41,43,32,260,260,18.1,25.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/16/2019,7.61,,0.03,0.2,0,35,41,31,130,120,16.1,21.9,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/17/2019,5.14,,0.01,0.2,0,33,37,28,340,320,12.1,16.1,1,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/18/2019,8.72,,0,0,0,29,35,21,330,330,21.9,29.1,,,,,,
USW00024131,"BOISE AIR TERMINAL, ID US",2/19/2019,5.82,,0.03,0.5,0,26,32,17,300,300,14.1,18.1,1,,,,,1
USW00024131,"BOISE AIR TERMINAL, ID US",2/20/2019,6.26,,0.22,3.6,2,29,35,22,320,140,12.1,17,1,1,,,,1
